video_url,title,user_url,username,view_num,view_num_raw,created_at,created_at_raw,shortdesc,collected_at
https://www.youtube.com/watch?v=9WRTeqsMpX8&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Are Climate Refugees the Next Pandemic for Pakistan? | Displaced by Disaster | Teaser,https://www.youtube.com/@TCMOriginals,TCM Originals,1300,1.3K views,2023-05-16 05:17:07.640514+00:00,3 years ago,"7000 glaciers, 1% carbon footprint, multiple disasters, more than 50000 affectees and 7 billion PKR financial loss; the province of ...",2026-05-15 05:17:07.640514+00:00
https://www.youtube.com/watch?v=AOEtWO_GzlY&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,New Homes For Climate Refugees | Klimanews,https://www.youtube.com/@radioFM4,radio FM4,368,368 views,2022-05-16 05:17:07.641568+00:00,4 years ago,"The climate crisis is forcing millions of people to leave their homes in Bangladesh. Saleemul Huq is devising safer, healthier ...",2026-05-15 05:17:07.641568+00:00
https://www.youtube.com/watch?v=I7coRIMctpU&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Environmental Exodus: Understanding Climate Refugees,https://www.youtube.com/@climatecosmos-com,Climate Cosmos,4,4 views,2025-10-17 05:17:07.642791+00:00,7 months ago,"As climate change accelerates, more people are forced to leave their homes in search of safety and stability. This video dives into ...",2026-05-15 05:17:07.642791+00:00
https://www.youtube.com/watch?v=jIN3RWP1Cw8&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,What Is The Legal Status Of Climate Refugees?,https://www.youtube.com/@SocialIssuesForEveryone,Social Issues For Everyone,5,5 views,2026-01-15 05:17:07.643794+00:00,4 months ago,"Climate change is forcing millions from their homes worldwide, but who are ' climate refugees ' and what legal protections currently ...",2026-05-15 05:17:07.643794+00:00
https://www.youtube.com/watch?v=fh_Nox1am60&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugees One Billion People Will Be Displaced by 2050,https://www.youtube.com/@AISocietyExplained,AI Society Explained,9,9 views,2026-04-15 05:17:07.644778+00:00,1 month ago,This video presents a detailed analysis of global climate-driven displacement and the accelerating rise of climate refugees .,2026-05-15 05:17:07.644778+00:00
https://www.youtube.com/watch?v=gv_L1_6U7L4&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Oregon Already Has a Climate Refugee Crisis,https://www.youtube.com/@VICENews,VICE News,385000,385K views,2022-05-16 05:17:07.646376+00:00,4 years ago,"Last year the Labor Day fires burned over a million acres in Oregon. Since then, the state has been housing residents who lost ...",2026-05-15 05:17:07.646376+00:00
https://www.youtube.com/watch?v=TsaHow8uRMA&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,The Climate Refugees,https://www.youtube.com/@AVLearnifyEdu,AVLearnifyEdu,156,156 views,2026-03-16 05:17:07.647437+00:00,2 months ago,"Climate change is not just an environmental crisis—it is a human displacement crisis. This documentary, “ Climate Refugees : The ...",2026-05-15 05:17:07.647437+00:00
https://www.youtube.com/watch?v=P5Rxx7rAJsE&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Tuvalu in times of climate change – Don´t call us climate refugees,https://www.youtube.com/@brotfuerdieweltvideo,Brot für die Welt,2000,2K views,2017-05-17 05:17:07.649229+00:00,9 years ago,Mehr zur Arbeit von Brot für die Welt: www.brot-fuer-die-welt.de Brot für die Welt setzt sich seit mehr als 60 Jahren weltweit dafür ...,2026-05-15 05:17:07.649229+00:00
https://www.youtube.com/watch?v=k7ewMKTO_FY&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Green Soapbox Spring 2025: Climate Refugees,https://www.youtube.com/@deltainstitute,Delta Institute,68,68 views,2025-05-15 05:17:07.650122+00:00,1 year ago,"Delta Institute hosted its annual Green Soapbox panel discussion on the topic of "" Climate Refugees ."" This year's panel included ...",2026-05-15 05:17:07.650122+00:00
https://www.youtube.com/watch?v=gmmQjuZzFcc&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Explainer: Climate refugees a focus at UN talks,https://www.youtube.com/@aljazeeraenglish,Al Jazeera English,2400,2.4K views,2017-05-17 05:17:07.651099+00:00,9 years ago,"If current climate trends continue, many areas of the world could become inundated by rising sea levels, forcing the mass ...",2026-05-15 05:17:07.651099+00:00
https://www.youtube.com/watch?v=Xx4IeLu8DwM&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugees in the South Pacific | Global 3000,https://www.youtube.com/@dwnews,DW News,3900,3.9K views,2010-05-19 05:17:07.652068+00:00,16 years ago,Some 100000 people still live on the 32 islands of Kiribati. But global warming is making water levels rise.The Pacific island group ...,2026-05-15 05:17:07.652068+00:00
https://www.youtube.com/watch?v=OH9ym8utMUM&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,We Need To Talk About Climate Refugees,https://www.youtube.com/@NickLankau,Nick Lankau,133,133 views,2022-05-16 05:17:07.653895+00:00,4 years ago,Environmental Migrants exist today. This will become a much bigger issue in the years to come as the effects of climate change ...,2026-05-15 05:17:07.653895+00:00
https://www.youtube.com/watch?v=Fq8aVQdKqP4&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Learn about Climate refugees or climate migrants,https://www.youtube.com/@lambcottage,ECO Scouts,214,214 views,2022-05-16 05:17:11.905547+00:00,4 years ago,Scouts Learn about Climate refugees or climate migrants and world impact of changes. ECO Scouts have started a movie project ...,2026-05-15 05:17:11.905547+00:00
https://www.youtube.com/watch?v=zuNM2JsLJEk&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,"We All Could Be Climate Refugees | Bee Moorhead, Dylan Le | COP30 Belém, Brasil | November 10, 2025",https://www.youtube.com/@texasimpact,Texas Impact,82,82 views,2025-11-16 05:17:11.906034+00:00,6 months ago,"Naira Santa Rita, an internally displaced person from Brazil, directed her message to the entire audience: “Anyone of us in this ...",2026-05-15 05:17:11.906034+00:00
https://www.youtube.com/watch?v=gVgE2PdhMO4&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate refugees are those who migrate due to climate crisis,https://www.youtube.com/@TRTWorldNow,TRT World Now,202,202 views,2021-05-16 05:17:11.906786+00:00,5 years ago,The climate crisis is one of the biggest challenges facing humanity. Changing weather patterns and increasingly severe natural ...,2026-05-15 05:17:11.906786+00:00
https://www.youtube.com/watch?v=hRHPI7-LYNE&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlc9IHCQkECwGHKiGM7w%3D%3D,South Asia Diary | Bangladesh's Climate Refugees,https://www.youtube.com/@WION,WION,2800,2.8K views,2023-05-16 05:17:11.907353+00:00,3 years ago,Bangladeshis are at risk of dislocation as climate change-induced disasters wreak havoc across the country. Many people living ...,2026-05-15 05:17:11.907353+00:00
https://www.youtube.com/watch?v=VPp1pS5kEVg&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,What If 100 Million Climate Refugees Came to America by 2050?,https://www.youtube.com/@ThinkWhatIf-w4v,Think What If,88,88 views,2025-08-18 05:17:11.907862+00:00,9 months ago,What happens if climate refugees flood into the USA by 2050? Imagine a future where climate change forces over 100 million ...,2026-05-15 05:17:11.907862+00:00
https://www.youtube.com/shorts/dwYc9_8TDlI,Climate refugees and displacement of people due to climate change,https://www.youtube.com/@factfilledshorts,Fact Filled Shorts,20,20 views,2023-05-16 05:17:11.908406+00:00,3 years ago,,2026-05-15 05:17:11.908406+00:00
https://www.youtube.com/watch?v=n5CHtYR_Sik&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,"Climate Change, Migration and Environmental Refugees",https://www.youtube.com/@UNSW,UNSW,10000,10K views,2009-05-19 05:17:11.909567+00:00,17 years ago,"Please watch: ""UNSWTV: Entertaining your curiosity"" https://www.youtube.com/watch?v=bQ7UO8nxiL0 -~-~~-~~~-~~-~- As the ...",2026-05-15 05:17:11.909567+00:00
https://www.youtube.com/watch?v=-XROyTCXtK4&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Migrants or Climate Refugees? Humanizing Global Migration Governance in the Pacific Islands,https://www.youtube.com/@ECMNetwork,ECMN,28,28 views,2025-05-15 05:17:17.846554+00:00,1 year ago,A research talk presented at the #ecmn23 conference by Lukmon Akintola (Migration for Youth and Children Platform) & Olivia ...,2026-05-15 05:17:17.846554+00:00
https://www.youtube.com/watch?v=pRVllUzT-2Q&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Will there be Climate Refugees by 2050? Human Face of Climate Change|Environmental Documentary,https://www.youtube.com/@NatureNet.EActions,NatureNetworks.EnviroActions,37,37 views,2024-05-15 05:17:17.847419+00:00,2 years ago,,2026-05-15 05:17:17.847419+00:00
https://www.youtube.com/watch?v=mzNYILn5JX4&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate refugees: A threat to Europe?,https://www.youtube.com/@RoundtableTRTWorld,Roundtable,627,627 views,2025-05-15 05:17:17.848854+00:00,1 year ago,UN chief Antonio Guterres is warning that rising sea levels could swamp parts of the earth unless drastic action is taken. How are ...,2026-05-15 05:17:17.848854+00:00
https://www.youtube.com/watch?v=8ntzZdaVNH4&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,MALDIVES ISSUES “CLIMATE REFUGEES” WARNING,https://www.youtube.com/@AriseNewsChannel,Arise News,773,773 views,2023-05-16 05:17:17.849967+00:00,3 years ago,"The climate crisis continues to seriously affect island nations like the Maldives, situated in the Indian Ocean. The country's ...",2026-05-15 05:17:17.849967+00:00
https://www.youtube.com/watch?v=NSbfn8Tdb4o&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugees: The Hidden Crisis | Crisis Core EP.02,https://www.youtube.com/@AIFableFactory,AI Fable Factory,14,14 views,2025-05-15 05:17:17.851143+00:00,1 year ago,"Imagine a world where every second, one person is displaced by a climate disaster. Welcome to Crisis Core! In this episode, we ...",2026-05-15 05:17:17.851143+00:00
https://www.youtube.com/watch?v=-3PA50iMS9Y&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,The UK’s first climate refugees,https://www.youtube.com/@theendsreport,ENDS Report,1100,1.1K views,2020-05-16 05:17:17.852524+00:00,6 years ago,Rising seas and wild storms are making life on the coast ever more perilous. Find out what's at risk on Britain's shifting shoreline.,2026-05-15 05:17:17.852524+00:00
https://www.youtube.com/watch?v=vthsXDUDNOU&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,"Climate Refugees - Lake Bogoria IDP's forced to live with wildlife""",https://www.youtube.com/@k24tv,K24TV,144,144 views,2024-05-15 05:17:17.853487+00:00,2 years ago,Rift Valley lakes experienced their highest water levels which led to flooding and the displacement of thousands of people.,2026-05-15 05:17:17.853487+00:00
https://www.youtube.com/watch?v=gNvv0377hyw&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugees: The Growing Challenge of Displacement in International Politics,https://www.youtube.com/@bdbipss,BIPSS,24,24 views,2025-05-15 05:17:17.854798+00:00,1 year ago,Read full Commentary: https://bipss.org.bd/ climate - refugees -the-growing-challenge-of-displacement-in-international-politics/ The ...,2026-05-15 05:17:17.854798+00:00
https://www.youtube.com/watch?v=GlhOP8BOCnM&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Do We Have An Ethical Responsibility To Help Climate Refugees? - The Ethical Compass,https://www.youtube.com/@The-Ethical-Compass,The Ethical Compass,9,9 views,2025-11-16 05:17:17.856026+00:00,6 months ago,Do We Have An Ethical Responsibility To Help Climate Refugees ? Have you ever wondered about our responsibilities toward ...,2026-05-15 05:17:17.856026+00:00
https://www.youtube.com/watch?v=cXGadMOTX_U&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,No Way Home | Climate Refugees,https://www.youtube.com/@Luke_YG_Lin,Luke Lin,15,15 views,2024-05-15 05:17:17.857002+00:00,2 years ago,Our team wanted to focus on the impact of climate change on marginalized populations because we have previously learned that ...,2026-05-15 05:17:17.857002+00:00
https://www.youtube.com/watch?v=Dm7Fkr4tFgo&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate refugees: Supporting receiving communities webinar,https://www.youtube.com/@CenterforDisasterPhilanthropy,Center for Disaster Philanthropy,250,250 views,2023-05-16 05:17:17.858540+00:00,3 years ago,"A February 2022 report from the Intergovernmental Panel on Climate Change found that: “Over the next 30 years, 143 million ...",2026-05-15 05:17:17.858540+00:00
https://www.youtube.com/watch?v=4y52ZQkDZ-Y&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugees: Implications of Anthropogenic Climate Change,https://www.youtube.com/@uvuethics,Center for the Study of Ethics,62,62 views,2018-05-17 05:17:17.860014+00:00,8 years ago,Session One of the 2017 Environmental Ethics Symposium: ...,2026-05-15 05:17:17.860014+00:00
https://www.youtube.com/watch?v=iuhvrhWed3Q&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,What Is A Climate Refugee?,https://www.youtube.com/@FYA_org,The Foundation for Young Australians,312,312 views,2020-05-16 05:17:17.860912+00:00,6 years ago,What does it mean when people are forced to leave their homes because of environmental threats to their safety and wellbeing?,2026-05-15 05:17:17.860912+00:00
https://www.youtube.com/watch?v=L6-WHE6cVys&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,BLOG: A Pragmatic Solution for Climate Refugees,https://www.youtube.com/@AILANational,AILANational,254,254 views,2024-05-15 05:17:27.123315+00:00,2 years ago,AILA member Evan Patton talks about what inspired the article he wrote for AILA Law Journal's 2023 spring issue Learn more ...,2026-05-15 05:17:27.123315+00:00
https://www.youtube.com/watch?v=mzxhSn4HpTI&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,"Al Gore: ""There Could Be One Billion Climate Refugees""",https://www.youtube.com/@AtlantaConserv1,Atlanta Conservative,16,16 views,2024-05-15 05:17:27.124284+00:00,2 years ago,"Former Vice President Al Gore went on CNN's State of the Union with Jake Tapper Sunday morning, March 24th 2024 to discuss ...",2026-05-15 05:17:27.124284+00:00
https://www.youtube.com/watch?v=V1ATHC0VG7c&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate refugees,https://www.youtube.com/@signsmag,Signs of the Times,13,13 views,2025-05-15 05:17:27.126067+00:00,1 year ago,"This episode is a special one. We spoke to not one, not two—but three guests about the issues of climate change in the South ...",2026-05-15 05:17:27.126067+00:00
https://www.youtube.com/watch?v=tJS_0GKEfew&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,California Wildfires Health Effects and Climate Refugees,https://www.youtube.com/@ucsfschoolofnursing1661,UCSF School of Nursing,203,203 views,2023-05-16 05:17:27.127739+00:00,3 years ago,"This video was created by students Heather Ablog, Talal Alanazi and Haeun Kim of the UCSF School of Nursing as part of a ...",2026-05-15 05:17:27.127739+00:00
https://www.youtube.com/watch?v=cghJJYX2V30&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,The Scenario: Climate Refugees,https://www.youtube.com/@Seattleglobalist,The Seattle Globalist,437,437 views,2015-05-18 05:17:27.128799+00:00,11 years ago,Darlene Dowd and Midge Mayberry bring you this WOMG news report from the not too distant future: Refugees are flooding the ...,2026-05-15 05:17:27.128799+00:00
https://www.youtube.com/watch?v=RF79Z01VJso&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugees: The Human Displacement Caused by Water Shortages - Scotmas,https://www.youtube.com/@Scotmasclo2,Scotmas Group,51,51 views,2025-05-15 05:17:27.129711+00:00,1 year ago,"As the world grapples with the urgent and multifaceted impacts of climate change, one of the most pressing and human-centric ...",2026-05-15 05:17:27.129711+00:00
https://www.youtube.com/watch?v=kRkW2tJjkSA&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugees,https://www.youtube.com/@patriciakulaga7522,Patricia KULAGA,23,23 views,2017-05-17 05:17:27.130451+00:00,9 years ago,,2026-05-15 05:17:27.130451+00:00
https://www.youtube.com/watch?v=yOpD5z-0v1g&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Seychelles: Could paradise have the first climate refugees?,https://www.youtube.com/@rtenews,RTÉ News,2300,2.3K views,2023-05-16 05:17:27.131293+00:00,3 years ago,Fears are growing that thousands of residents of the Seychelles islands could be forced to leave their homes due to climate ...,2026-05-15 05:17:27.131293+00:00
https://www.youtube.com/watch?v=MfOxlcIxNzI&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Floods. Heat waves. Cyclones. Jeanne faced them all in her refugee camp.,https://www.youtube.com/@UNHCR,"UNHCR, the UN Refugee Agency",441,441 views,2024-05-15 05:17:27.132110+00:00,2 years ago,"Floods. Heat waves. Cyclones. Jeanne faced them all in her refugee camp. Now, she's taking #ClimateAction. Her youth-led ...",2026-05-15 05:17:27.132110+00:00
https://www.youtube.com/watch?v=9s9DvPzrsFU&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Conceptualizing Policy – Do ‘Climate Refugees’ or ‘Environmental Migrants’ Really Exist?,https://www.youtube.com/@PlatformOnDisasterDisplacement,Platform on Disaster Displacement,608,608 views,2021-05-16 05:17:27.133705+00:00,5 years ago,"What are the terms used to label people whose reasons for moving are related to floods, tropical storms, droughts, glacier melting, ...",2026-05-15 05:17:27.133705+00:00
https://www.youtube.com/watch?v=tcGci1b03co&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugees Cannot Claim Asylum in the United States,https://www.youtube.com/@americancommunitymedia,American Community Media,68,68 views,2024-05-15 05:17:27.134507+00:00,2 years ago,"Amali Tower, Founder & Executive Director, Climate Refugees , says currently those fleeing climate crises cannot claim asylum in ...",2026-05-15 05:17:27.134507+00:00
https://www.youtube.com/watch?v=ydc8cyn8_Og&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,How We Talk about Climate Migration Shapes Treatment of “Climate Refugees”,https://www.youtube.com/@MigrationPolicy,Migration Policy Institute,108,108 views,2025-05-15 05:17:27.135338+00:00,1 year ago,The ways in which people talk about climate migration can affect how individuals are treated. While many activists frame climate ...,2026-05-15 05:17:27.135338+00:00
https://www.youtube.com/watch?v=tZQBHF-NOaQ&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,7 billion Others - Climate voices - Climate refugees,https://www.youtube.com/@GoodplanetOrgfr,GoodPlanet,2900,2.9K views,2010-05-19 05:17:27.136023+00:00,16 years ago,"Download the movies for free on : http://goodplanet.org/en/climatevoices/ The continuation of the GoodPlanet project ""7 billion ...",2026-05-15 05:17:27.136023+00:00
https://www.youtube.com/watch?v=LLpBjqCyKy0&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,TEDxYouth@GreaterNashville Max Webster: Climate refugees: World on the Run,https://www.youtube.com/@TEDx,TEDx Talks,675,675 views,2011-05-19 05:17:27.137552+00:00,15 years ago,Max Webster is a junior at Yale College majoring in political science with a focus on environmental law and politics. A member of ...,2026-05-15 05:17:27.137552+00:00
https://www.youtube.com/watch?v=Y5TimF34Xjc&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugees in the Global South: a community mural project,https://www.youtube.com/@uclamericas9959,UCLAmericas,18,18 views,2025-07-19 05:17:32.830986+00:00,10 months ago,"Institute of the Americas Honorary Researcher, Dr Johanna Amaya-Panche, along with colleagues from UCL and Unviersity of ...",2026-05-15 05:17:32.830986+00:00
https://www.youtube.com/watch?v=Ra2V89dvNiM&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,"Climate Change Working Group : ""Climate Refugees - The World’s Forgotten Victims""",https://www.youtube.com/@wcapsnet,WCAPS,91,91 views,2023-05-16 05:17:32.831774+00:00,3 years ago,"In honor of World Refugee Day on June 20th 2022, the Climate Change Working Group held a conversation entitled “ Climate ...",2026-05-15 05:17:32.831774+00:00
https://www.youtube.com/watch?v=b_zv_7-2Xzc&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate refugees flee as Bangladesh villages washed away | AFP,https://www.youtube.com/@AFP,AFP News Agency,791,791 views,2023-05-16 05:17:32.832269+00:00,3 years ago,"Periodic flooding that inundates homes, markets and schools has always been part of the lives of millions of farmers and ...",2026-05-15 05:17:32.832269+00:00
https://www.youtube.com/watch?v=RtL7vk48jyA&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,A Moonshot for Climate Refugees - Michael P. Nash,https://www.youtube.com/@artfortomorrow3146,Art For Tomorrow,29,29 views,2025-05-15 05:17:32.832706+00:00,1 year ago,"Provocation: Michael P. Nash, Artist and Filmmaker.",2026-05-15 05:17:32.832706+00:00
https://www.youtube.com/watch?v=vNKXQRcyJVo&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugees: Racism or Solidarity?,https://www.youtube.com/@affectandcolonialismweblab7353,Affect and Colonialism Web Lab,18,18 views,2023-05-16 05:17:32.833155+00:00,3 years ago,Who are climate refugees ? The video outlines two interpretations. In the racist framing climate refugees are portrayed as ...,2026-05-15 05:17:32.833155+00:00
https://www.youtube.com/watch?v=tao-DznyEns&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,"What Are ""Climate Refugees""?",https://www.youtube.com/@peacenewsnetwork5290,Peace News Network,1900,1.9K views,2023-05-16 05:17:32.833549+00:00,3 years ago,"As the planet warms, people are being forced to flee their homes and land due to natural disasters, droughts, and other extreme ...",2026-05-15 05:17:32.833549+00:00
https://www.youtube.com/watch?v=9XdX-NqFk9g&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate refugees | Global Warming,https://www.youtube.com/@erionmillaku4267,Erion Millaku,198,198 views,2022-05-16 05:17:32.833920+00:00,4 years ago,,2026-05-15 05:17:32.833920+00:00
https://www.youtube.com/watch?v=pxjLWCADcec&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugee Stories,https://www.youtube.com/@ucicommunityresilience9803,UCI Community Resilience,302,302 views,2019-05-17 05:17:32.834315+00:00,7 years ago,Climate Refugees : Environmental Justice Detained is a multi-media narrative and archiving project comprising a series of short ...,2026-05-15 05:17:32.834315+00:00
https://www.youtube.com/watch?v=QDmVvE8k3cE&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate refugees exist? Let's talk about it! - CREATE  Final Event,https://www.youtube.com/@blueskills-ogssustainableb6666,Blue Skills - OGS Sustainable Blue Economy,52,52 views,2023-05-16 05:17:32.834699+00:00,3 years ago,"OGSchannel The recording of the Final event of the CREATE project, led by @OGSchannel and cofunded by the ...",2026-05-15 05:17:32.834699+00:00
https://www.youtube.com/watch?v=yBnquGcbUJ0&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,How Does Flooding Lead To Climate Refugees In Bangladesh? - Anthropology Insights,https://www.youtube.com/@AnthropologyInsights,Anthropology Insights,5,5 views,2025-08-18 05:17:32.835090+00:00,9 months ago,"How Does Flooding Lead To Climate Refugees In Bangladesh? In this informative video, we will examine the impact of flooding in ...",2026-05-15 05:17:32.835090+00:00
https://www.youtube.com/watch?v=WFb6lpPoQVw&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugees: The Human Exodus Fueled by Global Warming,https://www.youtube.com/@Didyouknowseries...,Did you know series?,10,10 views,2025-05-15 05:17:32.835602+00:00,1 year ago,"Explore the heartbreaking stories of climate refugees forced to flee their homes due to rising sea levels, extreme weather, and ...",2026-05-15 05:17:32.835602+00:00
https://www.youtube.com/watch?v=VcI2X8z07wQ&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugees and Global Responsibility: A Conversation with Francesca Rosignoli & Sara Granath,https://www.youtube.com/@jolene.larsen-kilan,Jolene Larsén-Kilan,39,39 views,2025-10-17 05:17:32.836028+00:00,7 months ago,This recorded panel brings together two leading voices to discuss one of the most pressing issues of our time: climate -driven ...,2026-05-15 05:17:32.836028+00:00
https://www.youtube.com/watch?v=ElGDXaq9hg4&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,"Water Wars, Arctic Scrambles & Climate Refugees: The New Environmental Security Threats",https://www.youtube.com/@NoahZerbe,Noah Zerbe,239,239 views,2026-02-14 05:17:32.836430+00:00,3 months ago,"When does climate change stop being just an environmental issue and become a matter of war and peace? In this video, we ...",2026-05-15 05:17:32.836430+00:00
https://www.youtube.com/watch?v=npSkbaDZZDc&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugees from Central America: The Silent Surge Undermining U.S. National Security,https://www.youtube.com/@PNPworldnews,PNP world,4,4 views,2025-05-15 05:17:32.836804+00:00,1 year ago,"Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news ...",2026-05-15 05:17:32.836804+00:00
https://www.youtube.com/watch?v=QELTGL9xUck&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Refugees IEP- Fall 2019,https://www.youtube.com/@Whynotyertl,TyD,19,19 views,2020-05-16 05:17:32.837373+00:00,6 years ago,Sources: https://www.unhcr.org/en-us/ climate -change-and-disasters.html?query= climate ...,2026-05-15 05:17:32.837373+00:00
https://www.youtube.com/watch?v=7LO6UO1emLo&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,No Legal Status for Climate Refugees - CNNi CTW Amb Young 29th Sept,https://www.youtube.com/@aosismedia,AOSIS Media,1000,1K views,2020-05-16 05:17:38.381832+00:00,6 years ago,"Ambassador Lois Young, Belize's Permanent Representative to the United Nations and Chair of the Alliance of Small Island ...",2026-05-15 05:17:38.381832+00:00
https://www.youtube.com/watch?v=sY8ZHkiffgg&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate refugees type,https://www.youtube.com/@lucianspeaks2601,Lucian Speaks,26,26 views,2024-05-15 05:17:38.382823+00:00,2 years ago,,2026-05-15 05:17:38.382823+00:00
https://www.youtube.com/watch?v=iaGBL80o82U&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Planning for Climate Migrants and Refugees,https://www.youtube.com/@globalplannersnetwork5693,Global Planners Network,84,84 views,2019-05-17 05:17:38.383939+00:00,7 years ago,As many as 500-600 million people globally may have to move because of climate change. This session will provide an overview ...,2026-05-15 05:17:38.383939+00:00
https://www.youtube.com/watch?v=tlGEb58B_No&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Red x Sky Alpha HD - Climate Refugees,https://www.youtube.com/@rightforeducationofficial9100,Right for Education Official,4,4 views,2021-05-16 05:17:38.384946+00:00,5 years ago,"Right for Education (R:Ed) is a private, nonprofit foundation working in online educational media in Africa. Our mission is to ...",2026-05-15 05:17:38.384946+00:00
https://www.youtube.com/watch?v=Hsasx3_0PFU&pp=ygUQY2xpbWF0ZSByZWZ1Z2Vlcw%3D%3D,Climate Emergency Collaboration Group (short film on climate refugees),https://www.youtube.com/@COP28Ghana,COP28 Ghana,110,110 views,2024-05-15 05:17:38.385992+00:00,Streamed 2 years ago,Climate Emergency Collaboration Group (short film on climate refugees ),2026-05-15 05:17:38.385992+00:00
